tempName,Redshift,SFH_mburst,SFH_mpeak,SFH_mperiod,SFH_mskew,SFH_mSFR,Zfinal,tau_screen,veldisp,SFR,logmstar
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0_Zfinal_0.1_tau_screen_2.1_velDisp_45,1e-04,0,0.1,0.5,0,1,0.1,2.1,45,0.971562945356886,8.666527217224
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0.7_Zfinal_1e-04_tau_screen_0_velDisp_45,1e-04,0,0.1,0.5,0.7,1,1e-04,0,45,0.972771583708304,8.48537402390425
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0.7_Zfinal_1e-04_tau_screen_1.2_velDisp_45,1e-04,0,0.1,0.5,0.7,1,1e-04,1.2,45,0.972771583708304,8.48537402390425
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0.7_Zfinal_1e-04_tau_screen_2.1_velDisp_45,1e-04,0,0.1,0.5,0.7,1,1e-04,2.1,45,0.972771583708304,8.48537402390425
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0.7_Zfinal_0.008_tau_screen_0_velDisp_45,1e-04,0,0.1,0.5,0.7,1,0.008,0,45,0.972771583708304,8.49129432871564
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0.7_Zfinal_0.008_tau_screen_1.2_velDisp_45,1e-04,0,0.1,0.5,0.7,1,0.008,1.2,45,0.972771583708304,8.49129432871564
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0.7_Zfinal_0.008_tau_screen_2.1_velDisp_45,1e-04,0,0.1,0.5,0.7,1,0.008,2.1,45,0.972771583708304,8.49129432871564
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0.7_Zfinal_0.1_tau_screen_0_velDisp_45,1e-04,0,0.1,0.5,0.7,1,0.1,0,45,0.972771583708304,8.49085981813638
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0.7_Zfinal_0.1_tau_screen_1.2_velDisp_45,1e-04,0,0.1,0.5,0.7,1,0.1,1.2,45,0.972771583708304,8.49085981813638
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0.7_Zfinal_0.1_tau_screen_2.1_velDisp_45,1e-04,0,0.1,0.5,0.7,1,0.1,2.1,45,0.972771583708304,8.49085981813638
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_-0.7_Zfinal_1e-04_tau_screen_0_velDisp_45,1e-04,0,0.1,5,-0.7,1,1e-04,0,45,0.977980315258648,9.50820089309827
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_-0.7_Zfinal_1e-04_tau_screen_1.2_velDisp_45,1e-04,0,0.1,5,-0.7,1,1e-04,1.2,45,0.977980315258648,9.50820089309827
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_-0.7_Zfinal_1e-04_tau_screen_2.1_velDisp_45,1e-04,0,0.1,5,-0.7,1,1e-04,2.1,45,0.977980315258648,9.50820089309827
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_-0.7_Zfinal_0.008_tau_screen_0_velDisp_45,1e-04,0,0.1,5,-0.7,1,0.008,0,45,0.977980315258648,9.52193083274576
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_-0.7_Zfinal_0.008_tau_screen_1.2_velDisp_45,1e-04,0,0.1,5,-0.7,1,0.008,1.2,45,0.977980315258648,9.52193083274576
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_-0.7_Zfinal_0.008_tau_screen_2.1_velDisp_45,1e-04,0,0.1,5,-0.7,1,0.008,2.1,45,0.977980315258648,9.52193083274576
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_-0.7_Zfinal_0.1_tau_screen_0_velDisp_45,1e-04,0,0.1,5,-0.7,1,0.1,0,45,0.977980315258648,9.52865145061942
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_-0.7_Zfinal_0.1_tau_screen_1.2_velDisp_45,1e-04,0,0.1,5,-0.7,1,0.1,1.2,45,0.977980315258648,9.52865145061942
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_-0.7_Zfinal_0.1_tau_screen_2.1_velDisp_45,1e-04,0,0.1,5,-0.7,1,0.1,2.1,45,0.977980315258648,9.52865145061942
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0_Zfinal_1e-04_tau_screen_0_velDisp_45,1e-04,0,0.1,5,0,1,1e-04,0,45,0.977981700399489,9.40724020648358
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0_Zfinal_1e-04_tau_screen_1.2_velDisp_45,1e-04,0,0.1,5,0,1,1e-04,1.2,45,0.977981700399489,9.40724020648358
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0_Zfinal_1e-04_tau_screen_2.1_velDisp_45,1e-04,0,0.1,5,0,1,1e-04,2.1,45,0.977981700399489,9.40724020648358
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0_Zfinal_0.008_tau_screen_0_velDisp_45,1e-04,0,0.1,5,0,1,0.008,0,45,0.977981700399489,9.42084667313379
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0_Zfinal_0.008_tau_screen_1.2_velDisp_45,1e-04,0,0.1,5,0,1,0.008,1.2,45,0.977981700399489,9.42084667313379
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0_Zfinal_0.008_tau_screen_2.1_velDisp_45,1e-04,0,0.1,5,0,1,0.008,2.1,45,0.977981700399489,9.42084667313379
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0_Zfinal_0.1_tau_screen_0_velDisp_45,1e-04,0,0.1,5,0,1,0.1,0,45,0.977981700399489,9.42733673685298
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0_Zfinal_0.1_tau_screen_1.2_velDisp_45,1e-04,0,0.1,5,0,1,0.1,1.2,45,0.977981700399489,9.42733673685298
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0_Zfinal_0.1_tau_screen_2.1_velDisp_45,1e-04,0,0.1,5,0,1,0.1,2.1,45,0.977981700399489,9.42733673685298
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0.7_Zfinal_1e-04_tau_screen_0_velDisp_45,1e-04,0,0.1,5,0.7,1,1e-04,0,45,0.977983054862613,9.27524346332802
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0.7_Zfinal_1e-04_tau_screen_1.2_velDisp_45,1e-04,0,0.1,5,0.7,1,1e-04,1.2,45,0.977983054862613,9.27524346332802
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0.7_Zfinal_1e-04_tau_screen_2.1_velDisp_45,1e-04,0,0.1,5,0.7,1,1e-04,2.1,45,0.977983054862613,9.27524346332802
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0.7_Zfinal_0.008_tau_screen_0_velDisp_45,1e-04,0,0.1,5,0.7,1,0.008,0,45,0.977983054862613,9.28874282936617
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0.7_Zfinal_0.008_tau_screen_1.2_velDisp_45,1e-04,0,0.1,5,0.7,1,0.008,1.2,45,0.977983054862613,9.28874282936617
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0.7_Zfinal_0.008_tau_screen_2.1_velDisp_45,1e-04,0,0.1,5,0.7,1,0.008,2.1,45,0.977983054862613,9.28874282936617
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0.7_Zfinal_0.1_tau_screen_0_velDisp_45,1e-04,0,0.1,5,0.7,1,0.1,0,45,0.977983054862613,9.29455046370289
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0.7_Zfinal_0.1_tau_screen_1.2_velDisp_45,1e-04,0,0.1,5,0.7,1,0.1,1.2,45,0.977983054862613,9.29455046370289
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0.7_Zfinal_0.1_tau_screen_2.1_velDisp_45,1e-04,0,0.1,5,0.7,1,0.1,2.1,45,0.977983054862613,9.29455046370289
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_-0.7_Zfinal_1e-04_tau_screen_0_velDisp_100,1e-04,0,0.1,0.1,-0.7,1,1e-04,0,100,0.690515167824239,9.00401589621171
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_-0.7_Zfinal_1e-04_tau_screen_1.2_velDisp_100,1e-04,0,0.1,0.1,-0.7,1,1e-04,1.2,100,0.690515167824239,9.00401589621171
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_-0.7_Zfinal_1e-04_tau_screen_2.1_velDisp_100,1e-04,0,0.1,0.1,-0.7,1,1e-04,2.1,100,0.690515167824239,9.00401589621171
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_-0.7_Zfinal_0.008_tau_screen_0_velDisp_100,1e-04,0,0.1,0.1,-0.7,1,0.008,0,100,0.690515167824239,9.01749314775191
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_-0.7_Zfinal_0.008_tau_screen_1.2_velDisp_100,1e-04,0,0.1,0.1,-0.7,1,0.008,1.2,100,0.690515167824239,9.01749314775191
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_-0.7_Zfinal_0.008_tau_screen_2.1_velDisp_100,1e-04,0,0.1,0.1,-0.7,1,0.008,2.1,100,0.690515167824239,9.01749314775191
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_-0.7_Zfinal_0.1_tau_screen_0_velDisp_100,1e-04,0,0.1,0.1,-0.7,1,0.1,0,100,0.690515167824239,9.02254072678174
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_-0.7_Zfinal_0.1_tau_screen_1.2_velDisp_100,1e-04,0,0.1,0.1,-0.7,1,0.1,1.2,100,0.690515167824239,9.02254072678174
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_-0.7_Zfinal_0.1_tau_screen_2.1_velDisp_100,1e-04,0,0.1,0.1,-0.7,1,0.1,2.1,100,0.690515167824239,9.02254072678174
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0_Zfinal_1e-04_tau_screen_0_velDisp_100,1e-04,0,0.1,0.1,0,1,1e-04,0,100,0.83678669536858,8.16844173869109
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0_Zfinal_1e-04_tau_screen_1.2_velDisp_100,1e-04,0,0.1,0.1,0,1,1e-04,1.2,100,0.83678669536858,8.16844173869109
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0_Zfinal_1e-04_tau_screen_2.1_velDisp_100,1e-04,0,0.1,0.1,0,1,1e-04,2.1,100,0.83678669536858,8.16844173869109
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0_Zfinal_0.008_tau_screen_0_velDisp_100,1e-04,0,0.1,0.1,0,1,0.008,0,100,0.83678669536858,8.17083961133783
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0_Zfinal_0.008_tau_screen_1.2_velDisp_100,1e-04,0,0.1,0.1,0,1,0.008,1.2,100,0.83678669536858,8.17083961133783
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0_Zfinal_0.008_tau_screen_2.1_velDisp_100,1e-04,0,0.1,0.1,0,1,0.008,2.1,100,0.83678669536858,8.17083961133783
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0_Zfinal_0.1_tau_screen_0_velDisp_100,1e-04,0,0.1,0.1,0,1,0.1,0,100,0.83678669536858,8.16817167532981
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0_Zfinal_0.1_tau_screen_1.2_velDisp_100,1e-04,0,0.1,0.1,0,1,0.1,1.2,100,0.83678669536858,8.16817167532981
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0_Zfinal_0.1_tau_screen_2.1_velDisp_100,1e-04,0,0.1,0.1,0,1,0.1,2.1,100,0.83678669536858,8.16817167532981
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0.7_Zfinal_1e-04_tau_screen_0_velDisp_100,1e-04,0,0.1,0.1,0.7,1,1e-04,0,100,0.916931255674233,8.08288205258761
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0.7_Zfinal_1e-04_tau_screen_1.2_velDisp_100,1e-04,0,0.1,0.1,0.7,1,1e-04,1.2,100,0.916931255674233,8.08288205258761
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0.7_Zfinal_1e-04_tau_screen_2.1_velDisp_100,1e-04,0,0.1,0.1,0.7,1,1e-04,2.1,100,0.916931255674233,8.08288205258761
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0.7_Zfinal_0.008_tau_screen_0_velDisp_100,1e-04,0,0.1,0.1,0.7,1,0.008,0,100,0.916931255674233,8.08300144232837
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0.7_Zfinal_0.008_tau_screen_1.2_velDisp_100,1e-04,0,0.1,0.1,0.7,1,0.008,1.2,100,0.916931255674233,8.08300144232837
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0.7_Zfinal_0.008_tau_screen_2.1_velDisp_100,1e-04,0,0.1,0.1,0.7,1,0.008,2.1,100,0.916931255674233,8.08300144232837
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0.7_Zfinal_0.1_tau_screen_0_velDisp_100,1e-04,0,0.1,0.1,0.7,1,0.1,0,100,0.916931255674233,8.08023757220975
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0.7_Zfinal_0.1_tau_screen_1.2_velDisp_100,1e-04,0,0.1,0.1,0.7,1,0.1,1.2,100,0.916931255674233,8.08023757220975
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0.7_Zfinal_0.1_tau_screen_2.1_velDisp_100,1e-04,0,0.1,0.1,0.7,1,0.1,2.1,100,0.916931255674233,8.08023757220975
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_-0.7_Zfinal_1e-04_tau_screen_0_velDisp_100,1e-04,0,0.1,0.5,-0.7,1,1e-04,0,100,0.970057646406226,9.32202564680565
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_-0.7_Zfinal_1e-04_tau_screen_1.2_velDisp_100,1e-04,0,0.1,0.5,-0.7,1,1e-04,1.2,100,0.970057646406226,9.32202564680565
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_-0.7_Zfinal_1e-04_tau_screen_2.1_velDisp_100,1e-04,0,0.1,0.5,-0.7,1,1e-04,2.1,100,0.970057646406226,9.32202564680565
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_-0.7_Zfinal_0.008_tau_screen_0_velDisp_100,1e-04,0,0.1,0.5,-0.7,1,0.008,0,100,0.970057646406226,9.33552136239856
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_-0.7_Zfinal_0.008_tau_screen_1.2_velDisp_100,1e-04,0,0.1,0.5,-0.7,1,0.008,1.2,100,0.970057646406226,9.33552136239856
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_-0.7_Zfinal_0.008_tau_screen_2.1_velDisp_100,1e-04,0,0.1,0.5,-0.7,1,0.008,2.1,100,0.970057646406226,9.33552136239856
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_-0.7_Zfinal_0.1_tau_screen_0_velDisp_100,1e-04,0,0.1,0.5,-0.7,1,0.1,0,100,0.970057646406226,9.34163817080621
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_-0.7_Zfinal_0.1_tau_screen_1.2_velDisp_100,1e-04,0,0.1,0.5,-0.7,1,0.1,1.2,100,0.970057646406226,9.34163817080621
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_-0.7_Zfinal_0.1_tau_screen_2.1_velDisp_100,1e-04,0,0.1,0.5,-0.7,1,0.1,2.1,100,0.970057646406226,9.34163817080621
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0_Zfinal_1e-04_tau_screen_0_velDisp_100,1e-04,0,0.1,0.5,0,1,1e-04,0,100,0.971562945356886,8.65616963872366
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0_Zfinal_1e-04_tau_screen_1.2_velDisp_100,1e-04,0,0.1,0.5,0,1,1e-04,1.2,100,0.971562945356886,8.65616963872366
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0_Zfinal_1e-04_tau_screen_2.1_velDisp_100,1e-04,0,0.1,0.5,0,1,1e-04,2.1,100,0.971562945356886,8.65616963872366
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0_Zfinal_0.008_tau_screen_0_velDisp_100,1e-04,0,0.1,0.5,0,1,0.008,0,100,0.971562945356886,8.66509585489916
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0_Zfinal_0.008_tau_screen_1.2_velDisp_100,1e-04,0,0.1,0.5,0,1,0.008,1.2,100,0.971562945356886,8.66509585489916
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0_Zfinal_0.008_tau_screen_2.1_velDisp_100,1e-04,0,0.1,0.5,0,1,0.008,2.1,100,0.971562945356886,8.66509585489916
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0_Zfinal_0.1_tau_screen_0_velDisp_100,1e-04,0,0.1,0.5,0,1,0.1,0,100,0.971562945356886,8.666527217224
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0_Zfinal_0.1_tau_screen_1.2_velDisp_100,1e-04,0,0.1,0.5,0,1,0.1,1.2,100,0.971562945356886,8.666527217224
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0_Zfinal_0.1_tau_screen_2.1_velDisp_100,1e-04,0,0.1,0.5,0,1,0.1,2.1,100,0.971562945356886,8.666527217224
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0.7_Zfinal_1e-04_tau_screen_0_velDisp_100,1e-04,0,0.1,0.5,0.7,1,1e-04,0,100,0.972771583708304,8.48537402390425
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0.7_Zfinal_1e-04_tau_screen_1.2_velDisp_100,1e-04,0,0.1,0.5,0.7,1,1e-04,1.2,100,0.972771583708304,8.48537402390425
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0.7_Zfinal_1e-04_tau_screen_2.1_velDisp_100,1e-04,0,0.1,0.5,0.7,1,1e-04,2.1,100,0.972771583708304,8.48537402390425
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0.7_Zfinal_0.008_tau_screen_0_velDisp_100,1e-04,0,0.1,0.5,0.7,1,0.008,0,100,0.972771583708304,8.49129432871564
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0.7_Zfinal_0.008_tau_screen_1.2_velDisp_100,1e-04,0,0.1,0.5,0.7,1,0.008,1.2,100,0.972771583708304,8.49129432871564
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0.7_Zfinal_0.008_tau_screen_2.1_velDisp_100,1e-04,0,0.1,0.5,0.7,1,0.008,2.1,100,0.972771583708304,8.49129432871564
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0.7_Zfinal_0.1_tau_screen_0_velDisp_100,1e-04,0,0.1,0.5,0.7,1,0.1,0,100,0.972771583708304,8.49085981813638
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0.7_Zfinal_0.1_tau_screen_1.2_velDisp_100,1e-04,0,0.1,0.5,0.7,1,0.1,1.2,100,0.972771583708304,8.49085981813638
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0.7_Zfinal_0.1_tau_screen_2.1_velDisp_100,1e-04,0,0.1,0.5,0.7,1,0.1,2.1,100,0.972771583708304,8.49085981813638
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_-0.7_Zfinal_1e-04_tau_screen_0_velDisp_100,1e-04,0,0.1,5,-0.7,1,1e-04,0,100,0.977980315258648,9.50820089309827
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_-0.7_Zfinal_1e-04_tau_screen_1.2_velDisp_100,1e-04,0,0.1,5,-0.7,1,1e-04,1.2,100,0.977980315258648,9.50820089309827
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_-0.7_Zfinal_1e-04_tau_screen_2.1_velDisp_100,1e-04,0,0.1,5,-0.7,1,1e-04,2.1,100,0.977980315258648,9.50820089309827
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_-0.7_Zfinal_0.008_tau_screen_0_velDisp_100,1e-04,0,0.1,5,-0.7,1,0.008,0,100,0.977980315258648,9.52193083274576
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_-0.7_Zfinal_0.008_tau_screen_1.2_velDisp_100,1e-04,0,0.1,5,-0.7,1,0.008,1.2,100,0.977980315258648,9.52193083274576
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_-0.7_Zfinal_0.008_tau_screen_2.1_velDisp_100,1e-04,0,0.1,5,-0.7,1,0.008,2.1,100,0.977980315258648,9.52193083274576
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_-0.7_Zfinal_0.1_tau_screen_0_velDisp_100,1e-04,0,0.1,5,-0.7,1,0.1,0,100,0.977980315258648,9.52865145061942
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_-0.7_Zfinal_0.1_tau_screen_1.2_velDisp_100,1e-04,0,0.1,5,-0.7,1,0.1,1.2,100,0.977980315258648,9.52865145061942
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_-0.7_Zfinal_0.1_tau_screen_2.1_velDisp_100,1e-04,0,0.1,5,-0.7,1,0.1,2.1,100,0.977980315258648,9.52865145061942
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0_Zfinal_1e-04_tau_screen_0_velDisp_100,1e-04,0,0.1,5,0,1,1e-04,0,100,0.977981700399489,9.40724020648358
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0_Zfinal_1e-04_tau_screen_1.2_velDisp_100,1e-04,0,0.1,5,0,1,1e-04,1.2,100,0.977981700399489,9.40724020648358
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0_Zfinal_1e-04_tau_screen_2.1_velDisp_100,1e-04,0,0.1,5,0,1,1e-04,2.1,100,0.977981700399489,9.40724020648358
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0_Zfinal_0.008_tau_screen_0_velDisp_100,1e-04,0,0.1,5,0,1,0.008,0,100,0.977981700399489,9.42084667313379
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0_Zfinal_0.008_tau_screen_1.2_velDisp_100,1e-04,0,0.1,5,0,1,0.008,1.2,100,0.977981700399489,9.42084667313379
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0_Zfinal_0.008_tau_screen_2.1_velDisp_100,1e-04,0,0.1,5,0,1,0.008,2.1,100,0.977981700399489,9.42084667313379
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0_Zfinal_0.1_tau_screen_0_velDisp_100,1e-04,0,0.1,5,0,1,0.1,0,100,0.977981700399489,9.42733673685298
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0_Zfinal_0.1_tau_screen_1.2_velDisp_100,1e-04,0,0.1,5,0,1,0.1,1.2,100,0.977981700399489,9.42733673685298
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0_Zfinal_0.1_tau_screen_2.1_velDisp_100,1e-04,0,0.1,5,0,1,0.1,2.1,100,0.977981700399489,9.42733673685298
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0.7_Zfinal_1e-04_tau_screen_0_velDisp_100,1e-04,0,0.1,5,0.7,1,1e-04,0,100,0.977983054862613,9.27524346332802
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0.7_Zfinal_1e-04_tau_screen_1.2_velDisp_100,1e-04,0,0.1,5,0.7,1,1e-04,1.2,100,0.977983054862613,9.27524346332802
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0.7_Zfinal_1e-04_tau_screen_2.1_velDisp_100,1e-04,0,0.1,5,0.7,1,1e-04,2.1,100,0.977983054862613,9.27524346332802
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0.7_Zfinal_0.008_tau_screen_0_velDisp_100,1e-04,0,0.1,5,0.7,1,0.008,0,100,0.977983054862613,9.28874282936617
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0.7_Zfinal_0.008_tau_screen_1.2_velDisp_100,1e-04,0,0.1,5,0.7,1,0.008,1.2,100,0.977983054862613,9.28874282936617
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0.7_Zfinal_0.008_tau_screen_2.1_velDisp_100,1e-04,0,0.1,5,0.7,1,0.008,2.1,100,0.977983054862613,9.28874282936617
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0.7_Zfinal_0.1_tau_screen_0_velDisp_100,1e-04,0,0.1,5,0.7,1,0.1,0,100,0.977983054862613,9.29455046370289
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0.7_Zfinal_0.1_tau_screen_1.2_velDisp_100,1e-04,0,0.1,5,0.7,1,0.1,1.2,100,0.977983054862613,9.29455046370289
z_1e-04_mburst_0_mpeak_0.1_mperiod_5_mskew_0.7_Zfinal_0.1_tau_screen_2.1_velDisp_100,1e-04,0,0.1,5,0.7,1,0.1,2.1,100,0.977983054862613,9.29455046370289
z_1e-04_mburst_50_mpeak_0.1_mperiod_0.1_mskew_-0.7_Zfinal_1e-04_tau_screen_0_velDisp_45,1e-04,50,0.1,0.1,-0.7,1,1e-04,0,45,49.5928614609178,9.6729520952045
z_1e-04_mburst_50_mpeak_0.1_mperiod_0.1_mskew_-0.7_Zfinal_1e-04_tau_screen_1.2_velDisp_45,1e-04,50,0.1,0.1,-0.7,1,1e-04,1.2,45,49.5928614609178,9.6729520952045
z_1e-04_mburst_50_mpeak_0.1_mperiod_0.1_mskew_-0.7_Zfinal_1e-04_tau_screen_2.1_velDisp_45,1e-04,50,0.1,0.1,-0.7,1,1e-04,2.1,45,49.5928614609178,9.6729520952045
z_1e-04_mburst_50_mpeak_0.1_mperiod_0.1_mskew_-0.7_Zfinal_0.008_tau_screen_0_velDisp_45,1e-04,50,0.1,0.1,-0.7,1,0.008,0,45,49.5928614609178,9.6754652117187
z_1e-04_mburst_50_mpeak_0.1_mperiod_0.1_mskew_-0.7_Zfinal_0.008_tau_screen_1.2_velDisp_45,1e-04,50,0.1,0.1,-0.7,1,0.008,1.2,45,49.5928614609178,9.6754652117187
z_1e-04_mburst_50_mpeak_0.1_mperiod_0.1_mskew_-0.7_Zfinal_0.008_tau_screen_2.1_velDisp_45,1e-04,50,0.1,0.1,-0.7,1,0.008,2.1,45,49.5928614609178,9.6754652117187
z_1e-04_mburst_50_mpeak_0.1_mperiod_0.1_mskew_-0.7_Zfinal_0.1_tau_screen_0_velDisp_45,1e-04,50,0.1,0.1,-0.7,1,0.1,0,45,49.5928614609178,9.67356865661097
z_1e-04_mburst_50_mpeak_0.1_mperiod_0.1_mskew_-0.7_Zfinal_0.1_tau_screen_1.2_velDisp_45,1e-04,50,0.1,0.1,-0.7,1,0.1,1.2,45,49.5928614609178,9.67356865661097
